# Информация по метеостанции 259130 Магадан Географические координаты: 59.550,150.783 Первое наблюдение: 03.03.1946 Последнее наблюдение: 31.12.2021;;;;;;;
Дата; Максимальная температура; Минимальная температура;Средняя температура; Атмосферное давление; Скорость ветра; Осадки; Эффективная температура
07.02.1961; -16.1; -21.1; -18.6;9999;1;1; -22.4
08.02.1961; -17.2; -21.1; -19.2;9999;6;0; -26.4
09.02.1961; -11.1; -21.1; -12.7;9999;10;2; -22.1
10.02.1961; -11.1; -12.8; -11.4;9999;12;0; -22.0
11.02.1961; -11.1; -12.8; -11.7;9999;9;1; -20.3
12.02.1961; -3.9; -12.8; -4.7;9999;10;1; -13.4
13.02.1961; -6.1; -12.2; -9.7;9999;4;1; -14.8
14.02.1961; -2.8; -13.9; -5.6;9999;12;0; -15.8
15.02.1961; -2.8; -6.1; -4.7;9999;14;0; -16.1
16.02.1961; -6.1; -11.1; -7.6;9999;11;0; -17.4
17.02.1961; -11.1; -18.9; -15.1;9999;8;0; -23.4
18.02.1961; -12.2; -18.9; -13.9;9999;5;0; -20.1
19.02.1961; -7.2; -15.0; -9.9;9999;3;9999; -14.5
20.02.1961; -6.1; -13.9; -9.8;9999;5;0; -15.8
21.02.1961; -10.0; -17.2; -13.6;9999;7;0; -21.2
22.02.1961; -12.8; -17.8; -16.0;9999;6;0; -23.1
23.02.1961; -8.9; -18.9; -10.8;9999;8;0; -18.8
24.02.1961; -6.1; -12.2; -8.5;9999;6;0; -15.0
25.02.1961; -10.0; -16.1; -12.8;9999;6;9999; -19.6
26.02.1961; -13.9; -16.1; -14.4;9999;7;9999; -21.9
27.02.1961; -12.2; -16.1; -13.3;9999;5;2; -19.4
28.02.1961; -11.1; -17.8; -14.9;9999;2;1; -19.2
01.03.1961; -12.8; -17.8; -17.5;9999;3;2; -22.6
02.03.1961; -12.8; -18.9; -15.3;9999;5;2; -21.5
03.03.1961; -15.0; -22.2; -18.4;9999;1;1; -22.3
04.03.1961; -15.0; -22.2; -18.3;9999;2;0; -22.9
05.03.1961; -13.9; -21.1; -15.7;9999;4;0; -21.4
06.03.1961; -12.8; -17.2; -13.6;9999;9;1; -22.3
07.03.1961; -12.2; -13.9; -12.6;9999;10;3; -21.9
08.03.1961; -11.1; -16.1; -13.9;9999;3;2; -18.7
09.03.1961; -11.1; -16.1; -13.2;9999;6;0; -20.0
10.03.1961; -7.8; -16.1; -11.3;9999;7;0; -18.7
11.03.1961; -5.0; -12.8; -8.9;9999;8;0; -16.8
12.03.1961; -6.1; -13.9; -9.8;9999;5;0; -15.9
13.03.1961; -3.9; -13.9; -9.5;9999;2;0; -13.7
14.03.1961; -8.9; -15.0; -12.0;9999;4;0; -17.5
15.03.1961; -10.0; -17.8; -13.8;9999;6;0; -20.7
16.03.1961; -12.8; -20.0; -16.1;9999;4;0; -21.8
17.03.1961; -13.9; -22.2; -18.2;9999;4;0; -24.1
18.03.1961; -17.2; -22.8; -19.7;9999;6;0; -27.0
19.03.1961; -17.8; -23.9; -20.5;9999;6;0; -27.8
20.03.1961; -17.2; -23.9; -19.8;9999;8;0; -28.3
21.03.1961; -11.1; -22.2; -12.8;9999;7;0; -20.2
22.03.1961; -7.2; -12.8; -9.1;9999;9;0; -17.6
23.03.1961; -6.1; -17.2; -11.7;9999;7;0; -19.2
24.03.1961; -8.9; -18.9; -14.5;9999;4;0; -20.2
25.03.1961; -8.9; -20.0; -14.4;9999;3;0; -19.4
26.03.1961; -11.1; -20.0; -15.6;9999;3;0; -20.7
27.03.1961; -12.2; -21.1; -15.6;9999;3;0; -20.7
28.03.1961; -10.0; -18.9; -13.6;9999;2;0; -17.9
29.03.1961; -11.1; -17.8; -14.4;9999;4;0; -19.9
30.03.1961; -12.2; -17.2; -14.0;9999;3;1; -18.8
31.03.1961; -10.0; -16.1; -11.3;9999;7;3; -18.5
01.04.1961; -8.9; -13.9; -12.2;9999;8;0; -20.3
02.04.1961; -7.2; -15.0; -10.1;9999;10;0; -19.3
03.04.1961; -6.1; -13.9; -10.0;9999;5;1; -16.0
04.04.1961; -7.8; -17.8; -13.1;9999;4;0; -18.7
05.04.1961; -6.1; -16.1; -7.5;9999;8;0; -15.3
06.04.1961; -2.2; -8.9; -6.1;9999;9;0; -14.5
07.04.1961; -3.9; -11.1; -7.4;9999;5;0; -13.2
08.04.1961; -5.0; -12.2; -8.4;9999;3;0; -13.0
09.04.1961; -3.9; -12.2; -7.1;9999;12;9999; -17.3
10.04.1961; -2.2; -8.9; -4.9;9999;6;8; -10.9
11.04.1961; -3.9; -7.8; -6.5;9999;5;2; -12.0
12.04.1961; 1.1; -7.8; -2.7;9999;5;4; -8.0
13.04.1961; 0.0; -5.0; -1.9;9999;5;4; -6.9
14.04.1961; 1.1; -6.1; -1.9;9999;2;8; -5.0
15.04.1961; 0.0; -7.2; -2.4;9999;4;2; -6.9
16.04.1961; 0.0; -7.2; -3.2;9999;3;3; -7.4
17.04.1961; -2.2; -8.9; -5.7;9999;2;0; -9.3
18.04.1961; -2.2; -10.0; -4.9;9999;5;0; -10.4
19.04.1961; -2.2; -7.8; -3.9;9999;4;0; -8.8
20.04.1961; -2.2; -7.8; -5.1;9999;3;0; -9.5
21.04.1961; -3.9; -8.9; -5.4;9999;3;0; -9.8
22.04.1961; -3.9; -11.1; -7.8;9999;4;0; -13.0
23.04.1961; -2.8; -12.2; -6.8;9999;3;0; -11.3
24.04.1961; -7.2; -11.1; -7.3;9999;5;9999; -12.9
25.04.1961; 0.0; -7.8; -4.6;9999;2;2; -8.1
26.04.1961; 0.0; -6.1; -2.1;9999;5;1; -7.3
27.04.1961; 2.2; -5.0; 0.8;9999;12;0; -8.8
28.04.1961; 1.1; -2.2; -0.3;9999;11;1; -9.2
29.04.1961; 2.8; -2.2; 1.1;9999;3;0; -2.5
30.04.1961; 1.1; -1.1; -0.4;9999;4;9999; -4.6
01.05.1961; 1.1; -1.1; -0.6;9999;6;13; -6.3
02.05.1961; 2.2; -1.1; 1.4;9999;7;0; -4.8
03.05.1961; 1.1; -2.2; -0.9;9999;3;1; -4.5
04.05.1961; 0.0; -2.8; -1.7;9999;2;2; -4.7
05.05.1961; -1.1; -5.0; -3.3;9999;4;9999; -7.8
06.05.1961; 6.1; -5.0; 2.0;9999;3;0; -1.8
07.05.1961; 6.1; 1.1; 3.8;9999;2;0; 0.7
08.05.1961; 7.2; 0.0; 3.7;9999;2;0; 0.6
09.05.1961; 6.1; 0.0; 3.0;9999;11;0; -5.9
10.05.1961; 2.8;9999; 0.0;9999;15;10; -11.5
11.05.1961; 2.2; 0.0; 1.2;9999;8;5; -5.4
12.05.1961; 3.9; 0.0; 2.0;9999;4;3; -1.9
13.05.1961; 6.1; 1.1; 3.4;9999;3;1; 0.2
14.05.1961; 7.8; 1.1; 3.6;9999;2;0; 0.9
15.05.1961; 7.2; 1.1; 3.4;9999;3;0; 0.0
16.05.1961; 8.9; 2.2; 4.2;9999;3;0; 0.9
17.05.1961; 8.9; 2.2; 5.5;9999;3;0; 2.1
18.05.1961; 10.0; 2.2; 5.7;9999;3;0; 2.3
19.05.1961; 7.2; 0.0; 3.3;9999;2;0; 0.6
20.05.1961; 7.8; 0.0; 2.8;9999;3;0; -0.5
21.05.1961; 6.1; -3.9; 1.0;9999;3;0; -2.5
22.05.1961; 2.2; -3.9; -0.3;9999;3;9999; -3.9
23.05.1961; 3.9; -2.2; 1.6;9999;5;1; -3.2
24.05.1961; 10.0; -2.2; 6.2;9999;4;0; 2.2
25.05.1961; 10.0; 3.9; 7.8;9999;7;0; 1.8
26.05.1961; 12.2; 3.9; 8.0;9999;7;0; 2.0
27.05.1961; 11.1; 2.8; 7.5;9999;3;0; 4.3
28.05.1961; 12.8; 3.9; 9.4;9999;3;0; 6.3
29.05.1961; 12.8; 2.8; 6.4;9999;2;0; 4.0
30.05.1961; 8.9; 2.8; 6.3;9999;4;0; 2.6
31.05.1961; 12.2; 3.9; 7.8;9999;6;0; 2.7
01.06.1961; 11.1; 2.2; 5.3;9999;3;0; 2.2
02.06.1961; 7.2; 0.0; 2.7;9999;3;1; -0.5
03.06.1961; 7.8; 0.0; 4.2;9999;5;0; -0.4
04.06.1961; 10.0; 1.1; 3.5;9999;5;0; -0.9
05.06.1961; 7.2; 0.0; 3.3;9999;3;1; 0.2
06.06.1961; 12.2; 0.0; 7.7;9999;3;0; 4.7
07.06.1961; 12.2; 2.2; 7.4;9999;4;0; 3.8
08.06.1961; 15.0; 2.8; 6.9;9999;4;0; 3.4
09.06.1961; 10.0; 2.2; 6.2;9999;3;0; 3.2
10.06.1961; 8.9; 2.2; 6.4;9999;5;0; 2.2
11.06.1961; 17.8; 2.2; 12.2;9999;3;0; 9.4
12.06.1961; 18.9; 7.2; 13.4;9999;9;0; 6.7
13.06.1961; 16.1; 5.0; 7.9;9999;4;0; 4.5
14.06.1961; 11.1; 3.9; 7.4;9999;8;2; 1.3
15.06.1961; 10.0; 5.0; 7.6;9999;3;1; 4.9
16.06.1961; 7.8; 3.9; 4.9;9999;2;5; 2.8
17.06.1961; 7.2; 3.9; 5.4;9999;5;8; 1.3
18.06.1961; 6.1; 5.0; 5.1;9999;5;0; 1.0
19.06.1961; 7.8; 5.0; 6.2;9999;4;9999; 2.9
20.06.1961; 7.2; 5.0; 5.8;9999;1;13; 4.5
21.06.1961; 12.2; 5.0; 9.1;9999;7;0; 4.1
22.06.1961; 7.8; 6.1; 7.5;9999;8;12; 1.8
23.06.1961; 8.9; 5.0; 6.5;9999;4;21; 3.4
24.06.1961; 7.8; 3.9; 5.2;9999;3;19; 2.5
25.06.1961; 8.9; 3.9; 5.9;9999;3;0; 3.3
26.06.1961; 7.8; 6.1; 7.2;9999;1;5; 6.2
27.06.1961; 11.1; 6.1; 8.3;9999;2;0; 6.7
28.06.1961; 12.2; 7.8; 8.7;9999;3;0; 6.6
29.06.1961; 15.0; 7.8; 12.0;9999;3;0; 10.2
30.06.1961; 13.9; 8.9; 9.9;9999;2;3; 8.6
01.07.1961; 12.8; 8.9; 10.8;9999;3;2; 8.9
02.07.1961; 17.8; 8.9; 14.8;9999;5;0; 11.3
03.07.1961; 22.2; 10.0; 15.5;9999;4;0; 12.6
04.07.1961; 20.0; 10.0; 12.8;9999;4;0; 10.0
05.07.1961; 21.1; 3.9; 12.2;9999;3;0; 10.2
06.07.1961; 15.0; 10.0; 12.7;9999;4;0; 10.5
07.07.1961; 12.8; 10.0; 11.1;9999;6;12; 7.4
08.07.1961; 12.8; 10.0; 11.6;9999;5;11; 8.5
09.07.1961; 13.9; 10.0; 11.4;9999;7;9999; 6.7
10.07.1961; 12.8; 7.8; 10.1;9999;4;1; 7.4
11.07.1961; 11.1; 7.2; 8.5;9999;4;13; 5.6
12.07.1961; 12.2; 7.2; 8.8;9999;3;2; 6.5
13.07.1961; 13.9; 7.8; 10.0;9999;2;0; 8.5
14.07.1961; 16.1; 7.8; 11.7;9999;5;9999; 8.4
15.07.1961; 18.9; 10.0; 13.3;9999;3;0; 11.1
16.07.1961; 16.1; 7.8; 10.6;9999;3;0; 8.5
17.07.1961; 8.9; 7.8; 8.1;9999;5;1; 4.6
18.07.1961; 8.9; 7.8; 8.1;9999;4;2; 5.3
19.07.1961; 7.8; 7.2; 7.6;9999;3;15; 5.3
20.07.1961; 10.0; 7.2; 8.2;9999;2;16; 6.7
21.07.1961; 12.2; 7.8; 9.4;9999;4;2; 6.8
22.07.1961; 10.0; 7.8; 9.9;9999;2;15; 8.6
23.07.1961; 12.8; 7.8; 10.8;9999;3;0; 9.1
24.07.1961; 15.0; 7.8; 12.3;9999;3;0; 10.7
25.07.1961; 16.1; 11.1; 13.6;9999;2;2; 13.1
26.07.1961; 17.8; 10.0; 14.1;9999;2;2; 13.7
27.07.1961; 17.2; 7.8; 12.6;9999;2;0; 11.8
28.07.1961; 15.0; 8.9; 13.2;9999;3;0; 11.8
29.07.1961; 13.9; 10.0; 11.4;9999;5;0; 8.4
30.07.1961; 16.1; 10.0; 11.7;9999;4;0; 9.4
31.07.1961; 12.8; 10.0; 12.4;9999;4;9999; 10.3
01.08.1961; 12.8; 8.9; 11.5;9999;4;0; 9.3
02.08.1961; 16.1; 8.9; 11.7;9999;4;0; 9.5
03.08.1961; 12.2; 10.0; 11.7;9999;6;1; 8.2
04.08.1961; 12.2; 11.1; 11.5;9999;2;5; 10.7
05.08.1961; 12.8; 10.0; 12.3;9999;2;2; 11.6
06.08.1961; 13.9; 11.1; 12.2;9999;2;0; 11.5
07.08.1961; 12.8; 7.8; 10.3;9999;3;1; 8.5
08.08.1961; 12.8; 7.8; 11.3;9999;3;0; 9.7
09.08.1961; 15.0; 10.0; 12.9;9999;2;1; 12.3
10.08.1961; 17.8; 12.2; 14.8;9999;2;9; 14.0
11.08.1961; 18.9; 11.1; 14.5;9999;2;0; 14.0
12.08.1961; 20.0; 12.2; 16.0;9999;2;0; 15.6
13.08.1961; 22.2; 10.0; 13.8;9999;3;0; 12.4
14.08.1961; 18.9; 10.0; 14.4;9999;10;2; 8.3
15.08.1961; 15.0; 11.1; 13.2;9999;4;8; 11.3
16.08.1961; 13.9; 11.1; 11.8;9999;3;15; 10.3
17.08.1961; 16.1; 11.1; 13.9;9999;3;1; 12.1
18.08.1961; 17.2; 10.0; 13.1;9999;4;0; 10.5
19.08.1961; 15.0; 10.0; 11.9;9999;2;0; 11.0
20.08.1961; 13.9; 10.0; 11.7;9999;2;7; 10.8
21.08.1961; 12.2; 10.0; 12.2;9999;7;9999; 8.1
22.08.1961; 12.8; 11.1; 11.5;9999;5;2; 8.5
23.08.1961; 13.9; 7.8; 11.2;9999;3;2; 9.3
24.08.1961; 15.0; 7.8; 12.0;9999;5;0; 8.1
25.08.1961; 11.1; 3.9; 8.6;9999;6;0; 3.6
26.08.1961; 13.9; 3.9; 8.8;9999;4;0; 5.0
27.08.1961; 15.0; 3.9; 9.9;9999;3;0; 6.9
28.08.1961; 12.8; 5.0; 8.8;9999;4;0; 5.2
29.08.1961; 12.2; 3.9; 9.3;9999;5;0; 5.7
30.08.1961; 10.0; 7.8; 9.4;9999;6;9999; 5.3
31.08.1961; 11.1; 8.9; 10.3;9999;3;0; 8.4
01.09.1961; 12.2; 10.0; 11.5;9999;3;3; 9.9
02.09.1961; 12.2; 8.9; 10.7;9999;9;26; 4.5
03.09.1961; 13.9; 7.8; 11.4;9999;4;0; 8.5
04.09.1961; 16.1; 8.9; 12.3;9999;1;0; 11.5
05.09.1961; 13.9; 10.0; 11.7;9999;3;0; 9.6
06.09.1961; 12.2; 8.9; 10.3;9999;3;0; 8.4
07.09.1961; 13.9; 7.2; 9.7;9999;3;2; 7.5
08.09.1961; 12.2; 3.9; 8.4;9999;4;0; 5.4
09.09.1961; 10.0; 3.9; 8.9;9999;6;9999; 4.8
10.09.1961; 10.0; 5.0; 6.5;9999;6;56; 1.9
11.09.1961; 8.9; 3.9; 6.5;9999;2;6; 4.4
12.09.1961; 10.0; 5.0; 7.8;9999;3;2; 5.2
13.09.1961; 12.2; 5.0; 8.9;9999;2;0; 7.0
14.09.1961; 13.9; 6.1; 9.7;9999;3;0; 6.9
15.09.1961; 13.9; 2.2; 9.1;9999;3;0; 6.1
16.09.1961; 12.2; 5.0; 7.8;9999;3;0; 5.3
17.09.1961; 11.1; 5.0; 7.6;9999;10;0; -0.2
18.09.1961; 7.8; 3.9; 5.7;9999;8;0; -1.2
19.09.1961; 7.8; 0.0; 4.3;9999;3;0; 0.5
20.09.1961; 8.9; 0.0; 5.5;9999;5;0; 0.8
21.09.1961; 8.9; 3.9; 6.4;9999;3;0; 3.5
22.09.1961; 8.9; 5.0; 7.3;9999;2;0; 5.4
23.09.1961; 7.8; 3.9; 7.1;9999;1;0; 6.0
24.09.1961; 7.8; 6.1; 7.2;9999;2;7; 5.4
25.09.1961; 10.0; 2.2; 4.9;9999;1;0; 3.5
26.09.1961; 6.1; 2.2; 5.0;9999;2;1; 2.9
27.09.1961; 7.2; 3.9; 5.9;9999;2;0; 3.8
28.09.1961; 7.2; 2.8; 5.3;9999;7;22; -0.2
29.09.1961; 5.0; 2.2; 2.9;9999;4;30; -0.9
30.09.1961; 7.8; 0.0; 2.9;9999;2;1; -0.1
01.10.1961; 7.2; 0.0; 3.2;9999;3;0; -0.5
02.10.1961; 7.8; 0.0; 3.7;9999;2;0; 0.9
03.10.1961; 6.1; 0.0; 3.2;9999;3;0; -0.2
04.10.1961; 6.1; 0.0; 3.0;9999;3;0; -0.5
05.10.1961; 6.1; -2.2; 2.2;9999;5;0; -3.1
06.10.1961; 3.9; -1.1; 3.4;9999;3;0; -0.1
07.10.1961; 6.1; 1.1; 3.6;9999;3;9999; 0.5
08.10.1961; 6.1; 1.1; 4.3;9999;8;0; -2.3
09.10.1961; 7.8; 0.0; 3.8;9999;3;1; 0.2
10.10.1961; 6.1; 0.0; 4.9;9999;5;0; 0.4
11.10.1961; 10.0; 2.2; 4.8;9999;4;0; 0.8
12.10.1961; 7.8; 1.1; 4.3;9999;12;0; -5.0
13.10.1961; 5.0; 0.0; 2.8;9999;5;17; -1.7
14.10.1961; 2.2; -1.1; 0.6;9999;6;22; -4.9
15.10.1961; 2.2; -2.8; -1.6;9999;7;0; -8.2
16.10.1961; -1.1; -7.8; -4.9;9999;6;0; -11.3
17.10.1961; -3.9; -12.8; -8.9;9999;4;0; -14.3
18.10.1961; -6.1; -12.8; -9.0;9999;3;0; -13.7
19.10.1961; -3.9; -11.1; -6.2;9999;6;0; -12.6
20.10.1961; -5.0; -12.8; -10.2;9999;4;0; -15.6
21.10.1961; -7.2; -12.8; -9.4;9999;4;0; -14.8
22.10.1961; -7.8; -13.9; -10.9;9999;4;0; -16.4
23.10.1961; -7.2; -13.9; -10.2;9999;4;0; -15.6
24.10.1961; -7.2; -12.2; -8.9;9999;5;0; -14.9
25.10.1961; -5.0; -11.1; -8.5;9999;3;0; -13.2
26.10.1961; -5.0; -11.1; -7.1;9999;3;0; -11.6
27.10.1961; -3.9; -8.9; -6.9;9999;4;1; -11.9
28.10.1961; -3.9; -8.9; -5.6;9999;4;0; -10.5
29.10.1961; 3.9; -7.2; 0.1;9999;6;29; -5.3
30.10.1961; -1.1; -7.8; -4.5;9999;8;21; -11.8
31.10.1961; -5.0; -12.2; -8.9;9999;4;1; -14.1
01.11.1961; -8.9; -15.0; -13.1;9999;3;0; -18.0
02.11.1961; -12.2; -16.1; -14.5;9999;4;0; -20.2
03.11.1961; -12.8; -17.2; -14.9;9999;4;0; -20.6
04.11.1961; -13.9; -17.8; -16.7;9999;4;0; -22.5
05.11.1961; -12.8; -17.8; -15.3;9999;2;0; -19.7
06.11.1961; -10.0; -17.2; -12.4;9999;3;0; -17.2
07.11.1961; -10.0; -15.0; -12.8;9999;5;1; -19.0
08.11.1961; -3.9; -15.0; -7.8;9999;8;0; -15.5
09.11.1961; -2.8; -8.9; -5.3;9999;5;1; -10.8
10.11.1961; -6.1; -8.9; -7.4;9999;6;0; -13.9
11.11.1961; -6.1; -12.2; -8.6;9999;5;0; -14.5
12.11.1961; -7.8; -12.8; -10.3;9999;4;0; -15.7
13.11.1961; -10.0; -16.1; -13.3;9999;3;0; -18.3
14.11.1961; -13.9; -16.1; -15.0;9999;4;0; -20.7
15.11.1961; -12.2; -16.1; -13.7;9999;4;0; -19.3
16.11.1961; -7.8; -13.9; -9.4;9999;6;0; -15.9
17.11.1961; -6.1; -12.8; -9.3;9999;5;2; -15.2
18.11.1961; -11.1; -16.1; -12.9;9999;4;0; -18.5
19.11.1961; -11.1; -16.1; -12.8;9999;2;0; -17.0
20.11.1961; -7.8; -16.1; -10.2;9999;3;5; -14.8
21.11.1961; -11.1; -12.8; -12.0;9999;5;4; -18.0
22.11.1961; -7.2; -12.8; -10.2;9999;5;8; -16.1
23.11.1961; -8.9; -16.1; -12.8;9999;5;9999; -19.0
24.11.1961; -5.0; -16.1; -7.5;9999;8;2; -15.2
25.11.1961; -2.8; -7.8; -5.4;9999;6;4; -11.5
26.11.1961; -7.2; -18.9; -13.3;9999;6;2; -20.2
27.11.1961; -17.8; -20.0; -18.9;9999;7;0; -26.8
28.11.1961; -18.9; -21.1; -20.3;9999;3;0; -25.6
29.11.1961; -17.2; -21.1; -19.2;9999;5;0; -25.8
30.11.1961; -17.2; -21.1; -18.0;9999;4;0; -23.9
01.12.1961; -16.1; -20.0; -17.2;9999;5;0; -23.7
02.12.1961; -13.9; -18.9; -15.9;9999;6;0; -23.0
03.12.1961; -12.8; -16.1; -14.6;9999;5;0; -20.9
04.12.1961; -13.9; -17.2; -14.9;9999;5;0; -21.2
05.12.1961; -10.0; -17.2; -11.2;9999;5;3; -17.1
06.12.1961; -7.8; -12.8; -9.7;9999;3;3; -14.3
07.12.1961; -3.9; -12.8; -7.2;9999;6;1; -13.4
08.12.1961; -3.9; -10.0; -6.9;9999;4;4; -11.8
09.12.1961; -8.9; -15.0; -12.6;9999;2;0; -16.8
10.12.1961; -6.1; -16.1; -13.1;9999;5;0; -19.3
11.12.1961; -7.2; -17.2; -7.8;9999;6;0; -14.1
12.12.1961; -7.2; -12.8; -9.7;9999;3;2; -14.3
13.12.1961; -7.8; -15.0; -11.7;9999;9;0; -20.4
14.12.1961; -7.2; -13.9; -7.7;9999;16;1; -20.6
15.12.1961; -5.0; -8.9; -5.6;9999;15;0; -17.6
16.12.1961; -2.8; -7.2; -4.7;9999;15;0; -16.7
17.12.1961; -6.1; -8.9; -7.4;9999;9;0; -15.8
18.12.1961; -2.2; -8.9; -4.4;9999;11;0; -13.8
19.12.1961; -2.2; -5.0; -3.6;9999;17;0; -16.8
20.12.1961; -3.9; -5.0; -4.6;9999;15;0; -16.6
21.12.1961; -3.9; -8.9; -6.3;9999;9;0; -14.6
22.12.1961; -3.9; -8.9; -5.9;9999;9;0; -14.2
23.12.1961; -7.8; -10.0; -8.6;9999;8;0; -16.5
24.12.1961; -8.9; -13.9; -12.8;9999;6;0; -19.7
25.12.1961; -8.9; -13.9; -12.4;9999;6;0; -19.3
26.12.1961; -7.8; -15.0; -10.2;9999;7;0; -17.6
27.12.1961; -7.8; -13.9; -11.2;9999;4;0; -16.7
28.12.1961; -12.8; -17.8; -16.2;9999;5;0; -22.6
29.12.1961; -16.1; -17.8; -17.3;9999;5;9999; -23.7
30.12.1961; -16.1; -18.9; -17.4;9999;5;0; -23.9
31.12.1961; -17.2; -21.1; -20.0;9999;4;0; -26.0
01.01.1962; -16.1; -22.2; -17.2;9999;5;1; -23.6
02.01.1962; -16.1; -17.2; -16.8;9999;4;1; -22.5
03.01.1962; -17.2; -22.8; -19.2;9999;3;0; -24.4
04.01.1962; -13.9; -20.0; -15.1;9999;5;1; -21.3
05.01.1962; -16.1; -21.1; -18.9;9999;4;2; -24.7
06.01.1962; -18.9; -22.8; -20.6;9999;4;0; -26.5
07.01.1962; -20.0; -22.8; -21.1;9999;4;0; -27.1
08.01.1962; -20.0; -22.8; -22.0;9999;6;0; -29.4
09.01.1962; -21.1; -26.1; -22.9;9999;4;0; -29.0
10.01.1962; -20.0; -26.1; -22.1;9999;2;0; -26.9
11.01.1962; -17.2; -27.2; -19.4;9999;2;0; -24.0
12.01.1962; -17.8; -22.2; -20.6;9999;5;0; -27.3
13.01.1962; -18.9; -26.1; -23.1;9999;2;0; -27.9
14.01.1962; -25.0; -27.2; -26.1;9999;5;0; -33.0
15.01.1962; -22.8; -27.2; -25.1;9999;4;0; -31.3
16.01.1962; -22.8; -27.2; -26.4;9999;4;0; -32.7
17.01.1962; -17.8; -27.8; -19.9;9999;6;9999; -27.1
18.01.1962; -15.0; -20.0; -16.3;9999;2;0; -20.8
19.01.1962; -16.1; -20.0; -18.3;9999;2;1; -22.8
20.01.1962; -17.8; -21.1; -19.1;9999;1;0; -23.0
21.01.1962; -17.2; -22.8; -18.7;9999;6;0; -25.9
22.01.1962; -12.2; -18.9; -13.0;9999;9;0; -21.8
23.01.1962; -7.8; -12.8; -10.9;9999;9;0; -19.5
24.01.1962; -5.0; -12.8; -6.7;9999;10;1; -15.6
25.01.1962; -2.2; -7.8; -3.6;9999;11;9999; -13.0
26.01.1962; -2.2; -3.9; -3.2;9999;11;9999; -12.5
27.01.1962; -2.2; -5.0; -2.9;9999;7;0; -9.5
28.01.1962; -2.8; -7.2; -5.4;9999;3;9999; -9.6
29.01.1962; -5.0; -8.9; -6.8;9999;4;0; -11.8
30.01.1962; -6.1; -12.2; -7.7;9999;3;9999; -12.1
31.01.1962; -10.0; -18.9; -16.1;9999;1;9999; -19.8
01.02.1962; -15.0; -18.9; -17.4;9999;2;0; -21.9
02.02.1962; -17.2; -22.2; -19.2;9999;4;0; -25.1
03.02.1962; -18.9; -22.8; -21.4;9999;5;0; -28.1
04.02.1962; -20.0; -26.1; -22.7;9999;5;0; -29.4
05.02.1962; -21.1; -23.9; -22.4;9999;4;0; -28.5
06.02.1962; -20.0; -25.0; -22.4;9999;4;0; -28.5
07.02.1962; -21.1; -25.0; -23.3;9999;3;0; -28.8
08.02.1962; -22.2; -26.1; -23.8;9999;4;0; -30.0
09.02.1962; -17.8; -26.1; -21.1;9999;9;0; -30.3
10.02.1962; -17.2; -21.1; -17.3;9999;13;4; -28.9
11.02.1962; -17.8; -25.0; -21.7;9999;7;2; -29.7
12.02.1962; -17.8; -23.9; -23.1;9999;7;9999; -31.2
13.02.1962; -12.8; -23.9; -17.2;9999;7;9999; -24.9
14.02.1962; -11.1; -17.8; -12.8;9999;10;1; -22.2
15.02.1962; -12.2; -15.0; -13.3;9999;8;0; -21.5
16.02.1962; -12.2; -17.2; -14.9;9999;7;0; -22.5
17.02.1962; -16.1; -20.0; -17.5;9999;6;9999; -24.6
18.02.1962; -12.2; -18.9; -15.1;9999;4;0; -20.8
19.02.1962; -12.2; -18.9; -15.2;9999;5;9999; -21.5
20.02.1962; -12.2; -18.9; -16.4;9999;7;9999; -24.1
21.02.1962; -15.0; -18.9; -17.0;9999;6;0; -24.1
22.02.1962; -11.1; -18.9; -12.4;9999;5;0; -18.6
23.02.1962; -8.9; -13.9; -11.7;9999;4;0; -17.2
24.02.1962; -6.1; -13.9; -12.0;9999;3;0; -16.9
25.02.1962; -7.2; -17.2; -12.3;9999;2;0; -16.6
26.02.1962; -12.8; -17.2; -14.3;9999;2;0; -18.6
27.02.1962; -10.0; -17.2; -12.2;9999;2;0; -16.4
28.02.1962; -8.9; -13.9; -11.6;9999;3;0; -16.4
01.03.1962; -7.2; -12.8; -8.8;9999;2;0; -12.8
02.03.1962; -7.8; -17.8; -13.5;9999;5;0; -19.8
03.03.1962; -12.2; -17.8; -14.8;9999;4;0; -20.5
04.03.1962; -10.0; -18.9; -14.7;9999;3;0; -19.7
05.03.1962; -11.1; -17.8; -13.9;9999;4;0; -19.5
06.03.1962; -13.9; -18.9; -16.8;9999;6;0; -23.9
07.03.1962; -13.9; -20.0; -16.9;9999;4;9999; -22.7
08.03.1962; -7.8; -20.0; -9.2;9999;8;0; -17.1
09.03.1962; -7.2; -12.2; -9.3;9999;7;0; -16.6
10.03.1962; -10.0; -13.9; -12.1;9999;6;0; -18.9
11.03.1962; -8.9; -13.9; -10.8;9999;3;3; -15.4
12.03.1962; -5.0; -12.2; -6.8;9999;6;1; -13.3
13.03.1962; 0.0; -7.2; -1.7;9999;20;0; -16.6
14.03.1962; 0.0; -7.2; -3.7;9999;10;0; -12.5
15.03.1962; -3.9; -7.8; -6.5;9999;10;0; -15.6
16.03.1962; -2.2; -7.8; -4.2;9999;14;0; -15.6
17.03.1962; -1.1; -7.2; -4.6;9999;11;0; -14.1
18.03.1962; -5.0; -15.0; -9.8;9999;11;0; -19.8
19.03.1962; -10.0; -17.2; -13.3;9999;10;0; -22.8
20.03.1962; -10.0; -17.8; -14.2;9999;5;0; -20.5
